"","j","prior_mu","prior_sigma","prior_weight","log_C","grid","prior_d","post_d","prior_d_jansen"
"9500","5",0,10,0.25,-384.698462152231,19.9899949974987,0.00540990835496997,1.35058633153083e-06,0.00582074867844263
"9501","5",0,10,0.25,-384.698462152231,20.0300150075037,0.00536675877800962,1.08963247149665e-06,0.00581965934429031
"9502","5",0,10,0.25,-384.698462152231,20.0700350175088,0.00532386809543676,8.73485012036367e-07,0.005818568035947
"9503","5",0,10,0.25,-384.698462152231,20.1100550275138,0.0052812356065638,6.95742625343903e-07,0.00581747475459984
"9504","5",0,10,0.25,-384.698462152231,20.1500750375188,0.00523886060395261,5.5062953119056e-07,0.00581637950143797
"9505","5",0,10,0.25,-384.698462152231,20.1900950475238,0.00519674237351377,4.3300022433365e-07,0.00581528227765251
"9506","5",0,10,0.25,-384.698462152231,20.2301150575288,0.00515488019460546,3.38325300970703e-07,0.00581418308443658
"9507","5",0,10,0.25,-384.698462152231,20.2701350675338,0.00511327334013212,2.62662797882947e-07,0.00581308192298526
"9508","5",0,10,0.25,-384.698462152231,20.3101550775388,0.00507192107664285,2.02619103294587e-07,0.00581197879449565
"9509","5",0,10,0.25,-384.698462152231,20.3501750875438,0.00503082266442948,1.55303035983195e-07,0.00581087370016681
"9510","5",0,10,0.25,-384.698462152231,20.3901950975488,0.00498997735762438,1.18276165469404e-07,0.00580976664119978
"9511","5",0,10,0.25,-384.698462152231,20.4302151075538,0.00494938440429799,8.95019011369647e-08,0.00580865761879758
"9512","5",0,10,0.25,-384.698462152231,20.4702351175588,0.00490904304655595,6.72953441317565e-08,0.00580754663416522
"9513","5",0,10,0.25,-384.698462152231,20.5102551275638,0.00486895252063604,5.02753971555857e-08,0.00580643368850966
"9514","5",0,10,0.25,-384.698462152231,20.5502751375688,0.00482911205700467,3.73201804929551e-08,0.00580531878303984
"9515","5",0,10,0.25,-384.698462152231,20.5902951475738,0.0047895208804532,2.75264176277316e-08,0.00580420191896667
"9516","5",0,10,0.25,-384.698462152231,20.6303151575788,0.00475017821019374,2.01731346620531e-08,0.00580308309750303
"9517","5",0,10,0.25,-384.698462152231,20.6703351675838,0.00471108325995476,1.46897638518006e-08,0.00580196231986376
"9518","5",0,10,0.25,-384.698462152231,20.7103551775888,0.0046722352380763,1.06285488923836e-08,0.00580083958726565
"9519","5",0,10,0.25,-384.698462152231,20.7503751875938,0.00463363334760482,7.64101177323365e-09,0.00579971490092748
"9520","5",0,10,0.25,-384.698462152231,20.7903951975988,0.00459527678638764,5.45815037757399e-09,0.00579858826206997
"9521","5",0,10,0.25,-384.698462152231,20.8304152076038,0.00455716474716717,3.8739843184995e-09,0.00579745967191578
"9522","5",0,10,0.25,-384.698462152231,20.8704352176088,0.0045192964176746,2.73204566301739e-09,0.00579632913168955
"9523","5",0,10,0.25,-384.698462152231,20.9104552276138,0.00448167098072329,1.91441365335759e-09,0.00579519664261787
"9524","5",0,10,0.25,-384.698462152231,20.9504752376188,0.00444428761430178,1.33291159479879e-09,0.00579406220592924
"9525","5",0,10,0.25,-384.698462152231,20.9904952476238,0.00440714549166642,9.22114056742095e-10,0.00579292582285416
"9526","5",0,10,0.25,-384.698462152231,21.0305152576288,0.00437024378143354,6.33848800575064e-10,0.00579178749462505
"9527","5",0,10,0.25,-384.698462152231,21.0705352676338,0.0043335816476713,4.32916797384745e-10,0.00579064722247626
"9528","5",0,10,0.25,-384.698462152231,21.1105552776388,0.00429715824999109,2.93792655604378e-10,0.0057895050076441
"9529","5",0,10,0.25,-384.698462152231,21.1505752876438,0.00426097274363853,1.9810487664185e-10,0.00578836085136681
"9530","5",0,10,0.25,-384.698462152231,21.1905952976488,0.00422502427958405,1.32729400197158e-10,0.00578721475488456
"9531","5",0,10,0.25,-384.698462152231,21.2306153076538,0.00418931200461306,8.83602286307679e-11,0.00578606671943947
"9532","5",0,10,0.25,-384.698462152231,21.2706353176588,0.00415383506141568,5.84472744641281e-11,0.00578491674627557
"9533","5",0,10,0.25,-384.698462152231,21.3106553276638,0.00411859258867606,3.84139910077535e-11,0.00578376483663883
"9534","5",0,10,0.25,-384.698462152231,21.3506753376688,0.00408358372116122,2.50860527249299e-11,0.00578261099177715
"9535","5",0,10,0.25,-384.698462152231,21.3906953476738,0.0040488075898095,1.62776971771899e-11,0.00578145521294035
"9536","5",0,10,0.25,-384.698462152231,21.4307153576788,0.00401426332181855,1.04947315164631e-11,0.00578029750138017
"9537","5",0,10,0.25,-384.698462152231,21.4707353676838,0.00397995004073282,6.72306692093191e-12,0.00577913785835026
"9538","5",0,10,0.25,-384.698462152231,21.5107553776888,0.00394586686653071,4.27938410794092e-12,0.00577797628510622
"9539","5",0,10,0.25,-384.698462152231,21.5507753876938,0.00391201291571111,2.70652995821645e-12,0.00577681278290553
"9540","5",0,10,0.25,-384.698462152231,21.5907953976988,0.00387838730137959,1.70083483228067e-12,0.00577564735300761
"9541","5",0,10,0.25,-384.698462152231,21.6308154077038,0.00384498913333411,1.06201139836425e-12,0.00577447999667376
"9542","5",0,10,0.25,-384.698462152231,21.6708354177089,0.00381181751815019,6.58891565669078e-13,0.00577331071516721
"9543","5",0,10,0.25,-384.698462152231,21.7108554277139,0.00377887155926566,4.0617805190565e-13,0.00577213950975311
"9544","5",0,10,0.25,-384.698462152231,21.7508754377189,0.00374615035706496,2.48792159697409e-13,0.00577096638169848
"9545","5",0,10,0.25,-384.698462152231,21.7908954477239,0.00371365300896285,1.51417008479183e-13,0.00576979133227226
"9546","5",0,10,0.25,-384.698462152231,21.8309154577289,0.00368137860948774,9.15651828350433e-14,0.0057686143627453
"9547","5",0,10,0.25,-384.698462152231,21.8709354677339,0.00364932625036447,5.50178742005409e-14,0.00576743547439031
"9548","5",0,10,0.25,-384.698462152231,21.9109554777389,0.00361749502059659,3.28469446551112e-14,0.00576625466848195
"9549","5",0,10,0.25,-384.698462152231,21.9509754877439,0.00358588400654819,1.94851559149562e-14,0.00576507194629671
"9550","5",0,10,0.25,-384.698462152231,21.9909954977489,0.00355449229202521,1.14849874645069e-14,0.00576388730911303
"9551","5",0,10,0.25,-384.698462152231,22.0310155077539,0.00352331895835617,6.72627934111279e-15,0.00576270075821119
"9552","5",0,10,0.25,-384.698462152231,22.0710355177589,0.00349236308447251,3.9141458756701e-15,0.00576151229487338
"9553","5",0,10,0.25,-384.698462152231,22.1110555277639,0.00346162374698836,2.26316828648317e-15,0.00576032192038367
"9554","5",0,10,0.25,-384.698462152231,22.1510755377689,0.00343110002027972,1.30021276066577e-15,0.00575912963602802
"9555","5",0,10,0.25,-384.698462152231,22.1910955477739,0.00340079097656331,7.42215010098654e-16,0.00575793544309423
"9556","5",0,10,0.25,-384.698462152231,22.2311155577789,0.0033706956859747,4.20981271740688e-16,0.00575673934287203
"9557","5",0,10,0.25,-384.698462152231,22.2711355677839,0.00334081321664603,2.37254004938406e-16,0.005755541336653
"9558","5",0,10,0.25,-384.698462152231,22.3111555777889,0.00331114263478317,1.32856272196493e-16,0.00575434142573057
"9559","5",0,10,0.25,-384.698462152231,22.3511755877939,0.00328168300474235,7.39210805164818e-17,0.00575313961140006
"9560","5",0,10,0.25,-384.698462152231,22.3911955977989,0.00325243338910628,4.08669554257706e-17,0.00575193589495867
"9561","5",0,10,0.25,-384.698462152231,22.4312156078039,0.00322339284875969,2.24488447031193e-17,0.00575073027770545
"9562","5",0,10,0.25,-384.698462152231,22.4712356178089,0.00319456044296436,1.22527462858099e-17,0.00574952276094131
"9563","5",0,10,0.25,-384.698462152231,22.5112556278139,0.00316593522943363,6.64493320463517e-18,0.00574831334596901
"9564","5",0,10,0.25,-384.698462152231,22.5512756378189,0.00313751626440633,3.58068018085227e-18,0.0057471020340932
"9565","5",0,10,0.25,-384.698462152231,22.5912956478239,0.00310930260272019,1.91715920392745e-18,0.00574588882662036
"9566","5",0,10,0.25,-384.698462152231,22.6313156578289,0.00308129329788468,1.01992575594796e-18,0.00574467372485882
"9567","5",0,10,0.25,-384.698462152231,22.6713356678339,0.00305348740215333,5.39133940298629e-19,0.00574345673011878
"9568","5",0,10,0.25,-384.698462152231,22.7113556778389,0.00302588396659547,2.8316692237461e-19,0.00574223784371227
"9569","5",0,10,0.25,-384.698462152231,22.7513756878439,0.00299848204116746,1.47776746950708e-19,0.00574101706695318
"9570","5",0,10,0.25,-384.698462152231,22.7913956978489,0.00297128067478332,7.66279870642836e-20,0.00573979440115723
"9571","5",0,10,0.25,-384.698462152231,22.8314157078539,0.00294427891538482,3.94808474504377e-20,0.005738569847642
"9572","5",0,10,0.25,-384.698462152231,22.8714357178589,0.00291747581001104,2.02117188664973e-20,0.00573734340772688
"9573","5",0,10,0.25,-384.698462152231,22.9114557278639,0.00289087040486728,1.02810569587767e-20,0.00573611508273313
"9574","5",0,10,0.25,-384.698462152231,22.9514757378689,0.00286446174539358,5.19624973500713e-21,0.00573488487398382
"9575","5",0,10,0.25,-384.698462152231,22.9914957478739,0.00283824887633247,2.60951621164129e-21,0.00573365278280387
"9576","5",0,10,0.25,-384.698462152231,23.0315157578789,0.00281223084179631,1.30211012792224e-21,0.00573241881052
"9577","5",0,10,0.25,-384.698462152231,23.0715357678839,0.00278640668533402,6.45584609291369e-22,0.00573118295846079
"9578","5",0,10,0.25,-384.698462152231,23.1115557778889,0.00276077544999719,3.18036051838478e-22,0.00572994522795661
"9579","5",0,10,0.25,-384.698462152231,23.1515757878939,0.00273533617840575,1.55674425713707e-22,0.0057287056203397
"9580","5",0,10,0.25,-384.698462152231,23.1915957978989,0.00271008791281289,7.57139536532249e-23,0.00572746413694408
"9581","5",0,10,0.25,-384.698462152231,23.2316158079039,0.00268502969516961,3.65891492177481e-23,0.0057262207791056
"9582","5",0,10,0.25,-384.698462152231,23.271635817909,0.00266016056718852,1.75689752633401e-23,0.00572497554816192
"9583","5",0,10,0.25,-384.698462152231,23.311655827914,0.00263547957040721,8.38220513957725e-24,0.00572372844545252
"9584","5",0,10,0.25,-384.698462152231,23.351675837919,0.00261098574625096,3.97363408976721e-24,0.00572247947231869
"9585","5",0,10,0.25,-384.698462152231,23.391695847924,0.00258667813609492,1.87169549116308e-24,0.00572122863010352
"9586","5",0,10,0.25,-384.698462152231,23.431715857929,0.00256255578132569,8.75992220365084e-25,0.00571997592015191
"9587","5",0,10,0.25,-384.698462152231,23.471735867934,0.00253861772340233,4.07364367358055e-25,0.00571872134381057
"9588","5",0,10,0.25,-384.698462152231,23.511755877939,0.00251486300391685,1.88227710892702e-25,0.00571746490242801
"9589","5",0,10,0.25,-384.698462152231,23.551775887944,0.00249129066465401,8.64175236124973e-26,0.00571620659735451
"9590","5",0,10,0.25,-384.698462152231,23.591795897949,0.00246789974765068,3.94219231556553e-26,0.00571494642994219
"9591","5",0,10,0.25,-384.698462152231,23.631815907954,0.00244468929525453,1.78686413034478e-26,0.00571368440154493
"9592","5",0,10,0.25,-384.698462152231,23.671835917959,0.00242165835018218,8.0475371168698e-27,0.00571242051351841
"9593","5",0,10,0.25,-384.698462152231,23.711855927964,0.00239880595557675,3.60124094852456e-27,0.00571115476722011
"9594","5",0,10,0.25,-384.698462152231,23.751875937969,0.00237613115506488,1.60124985995311e-27,0.00570988716400928
"9595","5",0,10,0.25,-384.698462152231,23.791895947974,0.00235363299281312,7.07430473294856e-28,0.00570861770524696
"9596","5",0,10,0.25,-384.698462152231,23.831915957979,0.00233131051358379,3.10546154761355e-28,0.00570734639229597
"9597","5",0,10,0.25,-384.698462152231,23.871935967984,0.00230916276279025,1.35452268365038e-28,0.00570607322652092
"9598","5",0,10,0.25,-384.698462152231,23.911955977989,0.00228718878655154,5.87035198752398e-29,0.00570479820928818
"9599","5",0,10,0.25,-384.698462152231,23.951975987994,0.00226538763174659,2.52789910529927e-29,0.00570352134196591
"9600","5",0,10,0.25,-384.698462152231,23.991995997999,0.00224375834606764,1.08161590208598e-29,0.00570224262592401
"9601","5",0,10,0.25,-384.698462152231,24.032016008004,0.0022222999780733,4.59837224331448e-30,0.00570096206253419
"9602","5",0,10,0.25,-384.698462152231,24.072036018009,0.00220101157724088,1.94246373739497e-30,0.0056996796531699
"9603","5",0,10,0.25,-384.698462152231,24.112056028014,0.00217989219401825,8.15303766647715e-31,0.00569839539920636
"9604","5",0,10,0.25,-384.698462152231,24.152076038019,0.00215894087987504,3.40019411408951e-31,0.00569710930202055
"9605","5",0,10,0.25,-384.698462152231,24.192096048024,0.00213815668735334,1.40898285172916e-31,0.00569582136299123
"9606","5",0,10,0.25,-384.698462152231,24.232116058029,0.00211753867011779,5.80130150882901e-32,0.00569453158349888
"9607","5",0,10,0.25,-384.698462152231,24.272136068034,0.00209708588300509,2.37335607955373e-32,0.00569323996492576
"9608","5",0,10,0.25,-384.698462152231,24.312156078039,0.002076797382073,9.6475735614191e-33,0.00569194650865588
"9609","5",0,10,0.25,-384.698462152231,24.352176088044,0.00205667222464867,3.89664668943364e-33,0.00569065121607498
"9610","5",0,10,0.25,-384.698462152231,24.392196098049,0.00203670946937649,1.56380175032192e-33,0.00568935408857057
"9611","5",0,10,0.25,-384.698462152231,24.432216108054,0.00201690817626533,6.23577007610337e-34,0.0056880551275319
"9612","5",0,10,0.25,-384.698462152231,24.472236118059,0.00199726740673522,2.47067844354793e-34,0.00568675433434995
"9613","5",0,10,0.25,-384.698462152231,24.512256128064,0.0019777862236635,9.72657841227814e-35,0.00568545171041746
"9614","5",0,10,0.25,-384.698462152231,24.552276138069,0.00195846369143029,3.80471115949311e-35,0.00568414725712887
"9615","5",0,10,0.25,-384.698462152231,24.592296148074,0.00193929887596357,1.47877134333384e-35,0.00568284097588039
"9616","5",0,10,0.25,-384.698462152231,24.632316158079,0.00192029084478357,5.71081502364627e-36,0.00568153286806996
"9617","5",0,10,0.25,-384.698462152231,24.672336168084,0.00190143866704659,2.19135578454579e-36,0.00568022293509722
"9618","5",0,10,0.25,-384.698462152231,24.712356178089,0.00188274141358837,8.35498028581009e-37,0.00567891117836357
"9619","5",0,10,0.25,-384.698462152231,24.752376188094,0.0018641981569668,3.16516021502788e-37,0.00567759759927212
"9620","5",0,10,0.25,-384.698462152231,24.792396198099,0.00184580797150413,1.19141674746274e-37,0.0056762821992277
"9621","5",0,10,0.25,-384.698462152231,24.832416208104,0.00182756993332856,4.4560436535826e-38,0.00567496497963686
"9622","5",0,10,0.25,-384.698462152231,24.8724362181091,0.00180948312041537,1.65597168510863e-38,0.00567364594190787
"9623","5",0,10,0.25,-384.698462152231,24.9124562281141,0.00179154661262742,6.11468529837055e-39,0.00567232508745071
"9624","5",0,10,0.25,-384.698462152231,24.9524762381191,0.0017737594917551,2.24343270988419e-39,0.00567100241767709
"9625","5",0,10,0.25,-384.698462152231,24.9924962481241,0.00175612084155583,8.1784258195206e-40,0.0056696779340004
"9626","5",0,10,0.25,-384.698462152231,25.0325162581291,0.00173862974779283,2.96240289709323e-40,0.00566835163783576
"9627","5",0,10,0.25,-384.698462152231,25.0725362681341,0.00172128529827356,1.06619406921497e-40,0.00566702353059998
"9628","5",0,10,0.25,-384.698462152231,25.1125562781391,0.00170408658288742,3.81281852243497e-41,0.00566569361371158
"9629","5",0,10,0.25,-384.698462152231,25.1525762881441,0.00168703269364303,1.35479548583903e-41,0.00566436188859078
"9630","5",0,10,0.25,-384.698462152231,25.1925962981491,0.00167012272470496,4.78320595152331e-42,0.00566302835665949
"9631","5",0,10,0.25,-384.698462152231,25.2326163081541,0.00165335577242984,1.67796212772591e-42,0.00566169301934132
"9632","5",0,10,0.25,-384.698462152231,25.2726363181591,0.00163673093540202,5.84874870131894e-43,0.00566035587806158
"9633","5",0,10,0.25,-384.698462152231,25.3126563281641,0.00162024731446864,2.02563644824849e-43,0.00565901693424725
"9634","5",0,10,0.25,-384.698462152231,25.3526763381691,0.00160390401277425,6.9707222373369e-44,0.005657676189327
"9635","5",0,10,0.25,-384.698462152231,25.3926963481741,0.00158770013579475,2.38348150516558e-44,0.0056563336447312
"9636","5",0,10,0.25,-384.698462152231,25.4327163581791,0.00157163479137096,8.09773441048112e-45,0.0056549893018919
"9637","5",0,10,0.25,-384.698462152231,25.4727363681841,0.00155570708974155,2.73358765664459e-45,0.0056536431622428
"9638","5",0,10,0.25,-384.698462152231,25.5127563781891,0.00153991614357553,9.16896288169969e-46,0.00565229522721931
"9639","5",0,10,0.25,-384.698462152231,25.5527763881941,0.00152426106800413,3.05580162972257e-46,0.0056509454982585
"9640","5",0,10,0.25,-384.698462152231,25.5927963981991,0.00150874098065224,1.01192385839069e-46,0.00564959397679912
"9641","5",0,10,0.25,-384.698462152231,25.6328164082041,0.00149335500166931,3.32957074179079e-47,0.00564824066428157
"9642","5",0,10,0.25,-384.698462152231,25.6728364182091,0.00147810225375969,1.08854501024068e-47,0.00564688556214793
"9643","5",0,10,0.25,-384.698462152231,25.7128564282141,0.00146298186221248,3.53608153113876e-48,0.00564552867184195
"9644","5",0,10,0.25,-384.698462152231,25.7528764382191,0.00144799295493096,1.14134221861076e-48,0.00564416999480903
"9645","5",0,10,0.25,-384.698462152231,25.7928964482241,0.00143313466246131,3.66038888825292e-49,0.00564280953249623
"9646","5",0,10,0.25,-384.698462152231,25.8329164582291,0.00141840611802109,1.16642362699121e-49,0.00564144728635226
"9647","5",0,10,0.25,-384.698462152231,25.8729364682341,0.00140380645752692,3.69320250654642e-50,0.00564008325782751
"9648","5",0,10,0.25,-384.698462152231,25.9129564782391,0.00138933481962193,1.161897103165e-50,0.00563871744837399
"9649","5",0,10,0.25,-384.698462152231,25.9529764882441,0.00137499034570256,3.63203437295735e-51,0.00563734985944537
"9650","5",0,10,0.25,-384.698462152231,25.9929964982491,0.00136077217994486,1.12810614453645e-51,0.00563598049249697
"9651","5",0,10,0.25,-384.698462152231,26.0330165082541,0.00134667946933038,3.48151053157707e-52,0.00563460934898575
"9652","5",0,10,0.25,-384.698462152231,26.0730365182591,0.0013327113636715,1.06758680033231e-52,0.00563323643037031
"9653","5",0,10,0.25,-384.698462152231,26.1130565282641,0.00131886701563631,3.25279288644493e-53,0.00563186173811089
"9654","5",0,10,0.25,-384.698462152231,26.1530765382691,0.00130514558077297,9.8475311054131e-54,0.00563048527366936
"9655","5",0,10,0.25,-384.698462152231,26.1930965482741,0.00129154621753364,2.9622113714447e-54,0.00562910703850923
"9656","5",0,10,0.25,-384.698462152231,26.2331165582791,0.00127806808729789,8.85365229272236e-55,0.00562772703409563
"9657","5",0,10,0.25,-384.698462152231,26.2731365682841,0.00126471035439559,2.62933918065333e-55,0.00562634526189534
"9658","5",0,10,0.25,-384.698462152231,26.3131565782891,0.00125147218612947,7.75869174855609e-56,0.00562496172337673
"9659","5",0,10,0.25,-384.698462152231,26.3531765882941,0.00123835275279703,2.27482564851536e-56,0.00562357642000983
"9660","5",0,10,0.25,-384.698462152231,26.3931965982991,0.00122535122771213,6.62712967249402e-57,0.00562218935326626
"9661","5",0,10,0.25,-384.698462152231,26.4332166083041,0.00121246678722601,1.91831779043443e-57,0.00562080052461927
"9662","5",0,10,0.25,-384.698462152231,26.4732366183092,0.0011996986107479,5.51738607135368e-58,0.00561940993554374
"9663","5",0,10,0.25,-384.698462152231,26.5132566283142,0.00118704588076518,1.57675394997559e-58,0.00561801758751613
"9664","5",0,10,0.25,-384.698462152231,26.5532766383192,0.00117450778286302,4.47725896606651e-59,0.00561662348201453
"9665","5",0,10,0.25,-384.698462152231,26.5932966483242,0.00116208350574366,1.26321779740081e-59,0.00561522762051863
"9666","5",0,10,0.25,-384.698462152231,26.6333166583292,0.00114977224124512,3.5412940561879e-60,0.00561383000450973
"9667","5",0,10,0.25,-384.698462152231,26.6733366683342,0.0011375731843596,9.86423656347401e-61,0.00561243063547073
"9668","5",0,10,0.25,-384.698462152231,26.7133566783392,0.0011254855332513,2.73012606401941e-61,0.00561102951488612
"9669","5",0,10,0.25,-384.698462152231,26.7533766883442,0.0011135084892739,7.50792035733807e-62,0.00560962664424201
"9670","5",0,10,0.25,-384.698462152231,26.7933966983492,0.00110164125698756,2.05151334668897e-62,0.00560822202502607
"9671","5",0,10,0.25,-384.698462152231,26.8334167083542,0.00108988304417546,5.56989194687497e-63,0.00560681565872759
"9672","5",0,10,0.25,-384.698462152231,26.8734367183592,0.00107823306185994,1.50257765921507e-63,0.00560540754683743
"9673","5",0,10,0.25,-384.698462152231,26.9134567283642,0.00106669052431821,4.02758595988768e-64,0.00560399769084805
"9674","5",0,10,0.25,-384.698462152231,26.9534767383692,0.00105525464909763,1.07268064113807e-64,0.00560258609225349
"9675","5",0,10,0.25,-384.698462152231,26.9934967483742,0.00104392465703055,2.83866276621243e-65,0.00560117275254935
"9676","5",0,10,0.25,-384.698462152231,27.0335167583792,0.00103269977224873,7.46405607488643e-66,0.00559975767323284
"9677","5",0,10,0.25,-384.698462152231,27.0735367683842,0.00102157922219739,1.95008579753619e-66,0.00559834085580272
"9678","5",0,10,0.25,-384.698462152231,27.1135567783892,0.00101056223764876,5.06232798027026e-67,0.00559692230175934
"9679","5",0,10,0.25,-384.698462152231,27.1535767883942,0.000999648052715301,1.30576364362281e-67,0.00559550201260462
"9680","5",0,10,0.25,-384.698462152231,27.1935967983992,0.000988835904862462,3.34654446289247e-68,0.00559407998984203
"9681","5",0,10,0.25,-384.698462152231,27.2336168084042,0.000978125034921075,8.52209478796096e-69,0.00559265623497661
"9682","5",0,10,0.25,-384.698462152231,27.2736368184092,0.000967514687099317,2.15632319742084e-69,0.00559123074951498
"9683","5",0,10,0.25,-384.698462152231,27.3136568284142,0.000957004108994271,5.42124560864352e-70,0.00558980353496531
"9684","5",0,10,0.25,-384.698462152231,27.3536768384192,0.000946592551603127,1.35425998231801e-70,0.00558837459283731
"9685","5",0,10,0.25,-384.698462152231,27.3936968484242,0.000936279269333945,3.36141970275423e-71,0.00558694392464226
"9686","5",0,10,0.25,-384.698462152231,27.4337168584292,0.000926063520016073,8.29012675547318e-72,0.005585511531893
"9687","5",0,10,0.25,-384.698462152231,27.4737368684342,0.000915944564910138,2.03150237448496e-72,0.0055840774161039
"9688","5",0,10,0.25,-384.698462152231,27.5137568784392,0.000905921668717693,4.94642275492339e-73,0.00558264157879089
"9689","5",0,10,0.25,-384.698462152231,27.5537768884442,0.000895994099590459,1.196693307391e-73,0.00558120402147142
"9690","5",0,10,0.25,-384.698462152231,27.5937968984492,0.000886161129139188,2.87668445679813e-74,0.00557976474566452
"9691","5",0,10,0.25,-384.698462152231,27.6338169084542,0.000876422032442186,6.87099013675528e-75,0.00557832375289074
"9692","5",0,10,0.25,-384.698462152231,27.6738369184592,0.000866776088053421,1.63066277503388e-75,0.00557688104467214
"9693","5",0,10,0.25,-384.698462152231,27.7138569284642,0.000857222578010315,3.8452689668701e-76,0.00557543662253234
"9694","5",0,10,0.25,-384.698462152231,27.7538769384692,0.000847760787841116,9.00963137885881e-77,0.0055739904879965
"9695","5",0,10,0.25,-384.698462152231,27.7938969484742,0.00083839000657197,2.09751490621885e-77,0.00557254264259129
"9696","5",0,10,0.25,-384.698462152231,27.8339169584792,0.000829109526733594,4.85200034332779e-78,0.00557109308784489
"9697","5",0,10,0.25,-384.698462152231,27.8739369684842,0.0008199186443676,1.11520401346491e-78,0.00556964182528704
"9698","5",0,10,0.25,-384.698462152231,27.9139569784892,0.000810816659032508,2.54686284809071e-79,0.00556818885644896
"9699","5",0,10,0.25,-384.698462152231,27.9539769884942,0.000801802873809349,5.7792905189975e-80,0.00556673418286342
"9700","5",0,10,0.25,-384.698462152231,27.9939969984992,0.000792876595306995,1.3030504441072e-80,0.00556527780606469
"9701","5",0,10,0.25,-384.698462152231,28.0340170085043,0.000784037133667081,2.9192121932454e-81,0.00556381972758854
"9702","5",0,10,0.25,-384.698462152231,28.0740370185093,0.000775283802568651,6.49812159708224e-82,0.00556235994897227
"9703","5",0,10,0.25,-384.698462152231,28.1140570285143,0.00076661591923243,1.43723484253024e-82,0.00556089847175467
"9704","5",0,10,0.25,-384.698462152231,28.1540770385193,0.000758032804424776,3.15853267602051e-83,0.00555943529747604
"9705","5",0,10,0.25,-384.698462152231,28.1940970485243,0.000749533782461326,6.89700824120866e-84,0.00555797042767818
"9706","5",0,10,0.25,-384.698462152231,28.2341170585293,0.000741118181210278,1.49642119018511e-84,0.00555650386390438
"9707","5",0,10,0.25,-384.698462152231,28.2741370685343,0.000732785332095406,3.22600241136313e-85,0.00555503560769944
"9708","5",0,10,0.25,-384.698462152231,28.3141570785393,0.000724534570098697,6.91024204502438e-86,0.00555356566060965
"9709","5",0,10,0.25,-384.698462152231,28.3541770885443,0.000716365233762738,1.4707523988527e-86,0.00555209402418277
"9710","5",0,10,0.25,-384.698462152231,28.3941970985493,0.000708276665192743,3.11030948594242e-87,0.00555062069996807
"9711","5",0,10,0.25,-384.698462152231,28.4342171085543,0.000700268210058292,6.53559870614626e-88,0.00554914568951629
"9712","5",0,10,0.25,-384.698462152231,28.4742371185593,0.000692339217594784,1.36453564535494e-88,0.00554766899437967
"9713","5",0,10,0.25,-384.698462152231,28.5142571285643,0.000684489040604547,2.83075397490893e-89,0.0055461906161119
"9714","5",0,10,0.25,-384.698462152231,28.5542771385693,0.000676717035457704,5.83494948109409e-90,0.00554471055626818
"9715","5",0,10,0.25,-384.698462152231,28.5942971485743,0.000669022562092695,1.1950602701499e-90,0.00554322881640514
"9716","5",0,10,0.25,-384.698462152231,28.6343171585793,0.000661404984016549,2.43198140758466e-91,0.00554174539808093
"9717","5",0,10,0.25,-384.698462152231,28.6743371685843,0.000653863668304844,4.91754594376256e-92,0.00554026030285514
"9718","5",0,10,0.25,-384.698462152231,28.7143571785893,0.000646397985601387,9.87994064672345e-93,0.00553877353228881
"9719","5",0,10,0.25,-384.698462152231,28.7543771885943,0.000639007310117633,1.97232272552022e-93,0.00553728508794449
"9720","5",0,10,0.25,-384.698462152231,28.7943971985993,0.000631691019631789,3.91218474896798e-94,0.00553579497138614
"9721","5",0,10,0.25,-384.698462152231,28.8344172086043,0.000624448495487691,7.71042765062662e-95,0.00553430318417921
"9722","5",0,10,0.25,-384.698462152231,28.8744372186093,0.000617279122593363,1.50992477395742e-95,0.00553280972789059
"9723","5",0,10,0.25,-384.698462152231,28.9144572286143,0.000610182289419348,2.93798712989601e-96,0.00553131460408863
"9724","5",0,10,0.25,-384.698462152231,28.9544772386193,0.000603157387996754,5.68018134144532e-97,0.00552981781434311
"9725","5",0,10,0.25,-384.698462152231,28.9944972486243,0.000596203813915028,1.09116957120776e-97,0.00552831936022528
"9726","5",0,10,0.25,-384.698462152231,29.0345172586293,0.000589320966319514,2.0827638252864e-98,0.00552681924330782
"9727","5",0,10,0.25,-384.698462152231,29.0745372686343,0.000582508247908701,3.9500767961814e-99,0.00552531746516486
"9728","5",0,10,0.25,-384.698462152231,29.1145572786393,0.00057576506493127,7.44369870394725e-100,0.00552381402737195
"9729","5",0,10,0.25,-384.698462152231,29.1545772886443,0.000569090827182859,1.3937656812566e-100,0.00552230893150609
"9730","5",0,10,0.25,-384.698462152231,29.1945972986493,0.000562484948002593,2.59303561061611e-101,0.00552080217914571
"9731","5",0,10,0.25,-384.698462152231,29.2346173086543,0.000555946844269384,4.79341388089007e-102,0.00551929377187067
"9732","5",0,10,0.25,-384.698462152231,29.2746373186593,0.000549475936397966,8.80438674031986e-103,0.00551778371126225
"9733","5",0,10,0.25,-384.698462152231,29.3146573286643,0.000543071648334728,1.60683405187289e-103,0.00551627199890316
"9734","5",0,10,0.25,-384.698462152231,29.3546773386693,0.00053673340755328,2.91380628717023e-104,0.00551475863637754
"9735","5",0,10,0.25,-384.698462152231,29.3946973486743,0.000530460645049818,5.25010584566876e-105,0.00551324362527093
"9736","5",0,10,0.25,-384.698462152231,29.4347173586793,0.000524252795338248,9.39924945805223e-106,0.0055117269671703
